gene_id	gene_symbol	baseline_expression	true_log2_fold_change	is_differential	batch_log2_shift	gene_sets
ENSG00000001105	SIRT729	414.53	0.0	0	-0.1504	
ENSG00000001106	RHO430	225.07	0.0	0	-0.0367	INFLAMMATORY_RESPONSE;COAGULATION;ANDROGEN_RESPONSE
ENSG00000001107	SUZ821	2.33	0.0	0	0.606	
ENSG00000001108	TP53	13.14	0.0	0	0.0872	
ENSG00000001109	COL467	28.83	0.0	0	1.1489	PROTEIN_SECRETION
ENSG00000001110	KRT465	30.26	0.0	0	-1.8326	AUTOPHAGY;ESTROGEN_RESPONSE
ENSG00000001111	COL455	102.43	0.0	0	0.6335	
ENSG00000001112	DNMT361	119.25	0.0	0	0.5097	
ENSG00000001113	SUZ684	60.08	0.0	0	0.6689	ANGIOGENESIS
ENSG00000001114	KCN612	175.79	0.0	0	0.3545	CELL_CYCLE_G2M_CHECKPOINT
ENSG00000001115	FBXO114	32.02	1.5872	1	0.4183	TNFA_SIGNALING_VIA_NFKB;HEDGEHOG_SIGNALING
ENSG00000001116	BRD13	379.85	0.0	0	0.2862	COAGULATION;ANDROGEN_RESPONSE
ENSG00000001117	EZH170	290.03	0.0	0	-0.7342	PI3K_AKT_MTOR_SIGNALING
ENSG00000001118	ANK559	427.73	0.0	0	-0.1029	REACTIVE_OXYGEN_SPECIES
ENSG00000001119	FBXO493	438.25	0.0	0	0.5685	EXTRACELLULAR_MATRIX_ORGANIZATION;RIBOSOME_BIOGENESIS
ENSG00000001120	SPTB440	6.07	0.0	0	1.2682	INTERFERON_GAMMA_RESPONSE
ENSG00000001121	SUZ3	110.75	0.0	0	0.8144	
ENSG00000001122	H2AF277	313.11	0.0	0	0.158	AUTOPHAGY;MRNA_SPLICING
ENSG00000001123	MRPS651	664.4	0.0	0	-0.2284	INTERFERON_GAMMA_RESPONSE;NOTCH_SIGNALING
ENSG00000001124	KIF619	4.29	0.0	0	-0.0966	
ENSG00000001125	ANK282	14.28	0.0	0	-0.7222	
ENSG00000001126	RAB11FIP67	154.48	0.0	0	0.4573	GLYCOLYSIS
ENSG00000001127	GABR677	2.22	0.0	0	0.8006	TNFA_SIGNALING_VIA_NFKB
ENSG00000001128	CHRM539	53.25	1.2519	1	0.1014	OXIDATIVE_PHOSPHORYLATION;HEDGEHOG_SIGNALING
ENSG00000001129	TET606	116.77	0.0	0	1.7403	SPERMATOGENESIS
ENSG00000001130	KIF378	821.17	0.0	0	-0.7896	
ENSG00000001131	OR887	38.78	0.0	0	-0.1039	
ENSG00000001132	PRKC135	546.38	0.0	0	1.6359	ADIPOGENESIS
ENSG00000001133	TIMM186	5.85	0.0	0	-0.6317	E2F_TARGETS
ENSG00000001134	MAPK36	0.87	0.0	0	-0.3676	
ENSG00000001135	SUZ591	5.36	0.0	0	-0.2887	INTERFERON_GAMMA_RESPONSE
ENSG00000001136	SEC744	27.93	1.0974	1	1.2563	APOPTOSIS
ENSG00000001137	PRKC195	92.98	0.0	0	1.4721	MRNA_SPLICING
ENSG00000001138	SPTB645	5.75	0.0	0	-0.2864	TGF_BETA_SIGNALING
ENSG00000001139	TMEM139	11.49	0.0	0	-0.3791	MRNA_SPLICING
ENSG00000001140	DNMT419	176.66	0.0	0	1.0322	EPITHELIAL_MESENCHYMAL_TRANSITION
ENSG00000001141	BRD818	55.61	0.0	0	0.2238	
ENSG00000001142	SKP714	276.11	1.1044	1	-0.4921	
ENSG00000001143	CUL875	39.33	0.0	0	-1.3736	PI3K_AKT_MTOR_SIGNALING
ENSG00000001144	PXN31	7.4	0.0	0	1.0008	
ENSG00000001145	ZNF868	1.56	0.0	0	-0.0055	
ENSG00000001146	HDAC399	24.5	0.0	0	-0.7755	
ENSG00000001147	EIF199	41.39	0.0	0	-0.2342	P53_SIGNALING;IL6_JAK_STAT3_SIGNALING
ENSG00000001148	HDAC126	46.17	0.0	0	-0.7669	APOPTOSIS;NOTCH_SIGNALING
ENSG00000001149	VCL426	2.44	0.0	0	0.5171	EPITHELIAL_MESENCHYMAL_TRANSITION;WNT_BETA_CATENIN_SIGNALING;ESTROGEN_RESPONSE
ENSG00000001150	SMARC170	8.74	0.0	0	0.7847	
ENSG00000001151	BRD639	27.07	0.0	0	0.6207	
ENSG00000001152	PRKC420	26.78	0.0	0	-0.6149	CELL_CYCLE_G2M_CHECKPOINT
ENSG00000001153	ANAPC608	3.33	0.0	0	0.0026	DNA_REPAIR;P53_SIGNALING
ENSG00000001154	SEC827	116.64	0.0	0	0.3514	TGF_BETA_SIGNALING
ENSG00000001155	OR181	77.19	0.0	0	-0.8432	
ENSG00000001156	FH	22.52	0.0	0	-0.2872	OXIDATIVE_PHOSPHORYLATION;PROTEIN_SECRETION
ENSG00000001157	CHRM361	448.02	0.0	0	-0.6529	
ENSG00000001158	RAB161	54.49	0.0	0	-0.3352	
ENSG00000001159	ANK556	2664.22	0.0	0	1.7742	APOPTOSIS;PI3K_AKT_MTOR_SIGNALING
ENSG00000001160	HDAC268	26.06	0.0	0	-0.6928	INTERFERON_GAMMA_RESPONSE
ENSG00000001161	DRD684	354.99	0.0	0	1.6384	
ENSG00000001162	UGT47	14.28	0.0	0	-1.0998	AUTOPHAGY;UNFOLDED_PROTEIN_RESPONSE
ENSG00000001163	USP408	20.85	0.0	0	-0.3068	
ENSG00000001164	HTR301	654.25	0.0	0	0.0606	REACTIVE_OXYGEN_SPECIES
ENSG00000001165	MRPS320	12.1	0.0	0	0.0101	CHOLESTEROL_HOMEOSTASIS
ENSG00000001166	MMP759	11.68	0.0	0	0.7677	INTERFERON_GAMMA_RESPONSE
ENSG00000001167	BRD631	3.3	0.0	0	-0.3046	
ENSG00000001168	ADAM229	174.34	0.0	0	-0.5717	INTERFERON_ALPHA_RESPONSE
ENSG00000001169	RAB11FIP654	76.59	0.0	0	0.2708	INTERFERON_GAMMA_RESPONSE
ENSG00000001170	SPTB315	4.19	0.0	0	0.8361	PROTEIN_SECRETION
ENSG00000001171	UGT103	2.07	0.0	0	0.3704	MRNA_SPLICING
ENSG00000001172	UBE2289	139.8	0.0	0	0.07	ANGIOGENESIS;SPERMATOGENESIS
ENSG00000001173	ANK440	138.56	0.0	0	-1.0547	
ENSG00000001174	IDH2	10.32	0.0	0	-0.7799	
ENSG00000001175	SMARC303	232.94	0.0	0	-0.6946	CELL_CYCLE_G2M_CHECKPOINT
ENSG00000001176	EIF569	2096.27	0.0	0	0.3261	
ENSG00000001177	VCL715	63.03	0.0	0	-1.18	EPITHELIAL_MESENCHYMAL_TRANSITION
ENSG00000001178	ANK255	40.78	0.0	0	-0.09	AUTOPHAGY;HEDGEHOG_SIGNALING
ENSG00000001179	KDM709	21.32	0.0	0	0.3723	
ENSG00000001180	DRD65	6.91	0.0	0	-0.9174	PEROXISOME
ENSG00000001181	CUL697	48.78	0.0	0	0.5554	MRNA_SPLICING
ENSG00000001182	TLN709	3.52	0.0	0	0.2211	REACTIVE_OXYGEN_SPECIES
ENSG00000001183	ANAPC680	16.94	0.0	0	0.9041	INTERFERON_ALPHA_RESPONSE
ENSG00000001184	ADRB197	80.06	0.0	0	-0.0937	OXIDATIVE_PHOSPHORYLATION
ENSG00000001185	CUL688	104.3	0.0	0	0.1073	
ENSG00000001186	PXN7	24.92	0.0	0	0.7073	COMPLEMENT_CASCADE
ENSG00000001187	SCN239	64.97	0.0	0	1.0575	
ENSG00000001188	SKP682	4.87	0.0	0	-1.1418	WNT_BETA_CATENIN_SIGNALING
ENSG00000001189	PPP1R648	17.22	0.0	0	-0.9102	CHOLESTEROL_HOMEOSTASIS;E2F_TARGETS
ENSG00000001190	HDAC578	18.39	0.0	0	-0.4047	INTERFERON_ALPHA_RESPONSE;ESTROGEN_RESPONSE
ENSG00000001191	GABR245	18.06	0.0	0	0.1526	
ENSG00000001192	DYNC98	2.17	0.0	0	0.1822	INTERFERON_GAMMA_RESPONSE
ENSG00000001193	SPTB298	21.04	0.0	0	-0.2177	EXTRACELLULAR_MATRIX_ORGANIZATION
ENSG00000001194	USP633	56.19	0.0	0	-0.8744	
ENSG00000001195	UBE2358	4.37	0.0	0	-0.1188	
ENSG00000001196	SCN725	25.84	0.0	0	-0.529	COMPLEMENT_CASCADE;WNT_BETA_CATENIN_SIGNALING;ADIPOGENESIS
ENSG00000001197	COPB34	62.65	0.0	0	0.6798	WNT_BETA_CATENIN_SIGNALING;ADIPOGENESIS
ENSG00000001198	KMT2509	4.71	0.0	0	0.0886	ANGIOGENESIS
ENSG00000001199	EZH148	108.2	0.0	0	-0.388	FATTY_ACID_METABOLISM;HYPOXIA
ENSG00000001200	RNF281	14.87	0.0	0	0.3646	
ENSG00000001201	MRPL532	41.01	0.0	0	0.7288	
ENSG00000001202	MRPL183	34.06	0.0	0	0.1642	ESTROGEN_RESPONSE
ENSG00000001203	MYO655	122.85	-1.3501	1	-0.1474	CHOLESTEROL_HOMEOSTASIS;INFLAMMATORY_RESPONSE;PROTEIN_SECRETION
ENSG00000001204	DNMT71	9.14	0.0	0	-0.5373	
ENSG00000001205	HDAC522	0.32	0.0	0	-0.6439	SPERMATOGENESIS
ENSG00000001206	KDM611	1083.64	0.0	0	1.1921	
ENSG00000001207	HIST1H417	5.34	0.0	0	0.1407	ADIPOGENESIS
ENSG00000001208	TRIM191	4.21	0.0	0	-0.3217	
ENSG00000001209	PPP2R31	141.42	0.0	0	-1.5202	
ENSG00000001210	ARF888	0.86	0.0	0	0.4446	
ENSG00000001211	DUSP724	23.84	0.0	0	-0.224	
ENSG00000001212	TUBB851	305.31	1.8409	1	0.4486	TNFA_SIGNALING_VIA_NFKB
ENSG00000001213	FBXO58	27.48	0.0	0	0.8944	TGF_BETA_SIGNALING
ENSG00000001214	SNX439	203.89	0.0	0	-0.6644	CELL_CYCLE_G2M_CHECKPOINT;HYPOXIA;TGF_BETA_SIGNALING
ENSG00000001215	ERCC1	23.17	0.0	0	0.7868	
ENSG00000001216	SLC323	48.54	0.0	0	-0.2029	APOPTOSIS
ENSG00000001217	BRD389	130.34	0.0	0	0.574	IL6_JAK_STAT3_SIGNALING
ENSG00000001218	VEGFA	3.57	0.0	0	-0.3363	
ENSG00000001219	DRD669	31.05	0.0	0	0.7468	MAPK_SIGNALING
ENSG00000001220	UBE2266	17.92	0.0	0	-1.0081	
ENSG00000001221	TMEM618	28.16	0.0	0	0.4479	INTERFERON_GAMMA_RESPONSE;PI3K_AKT_MTOR_SIGNALING
ENSG00000001222	ZNF729	28.56	0.0	0	0.6345	MAPK_SIGNALING;REACTIVE_OXYGEN_SPECIES
ENSG00000001223	PLC127	4.71	0.0	0	0.4809	
ENSG00000001224	RHO207	1.94	0.0	0	-0.3694	APOPTOSIS
ENSG00000001225	RAB11FIP147	20.85	0.0	0	-0.9189	INTERFERON_ALPHA_RESPONSE;ADIPOGENESIS
ENSG00000001226	TET292	1235.48	0.0	0	-0.8981	
ENSG00000001227	KDM477	3.66	0.0	0	1.0945	GLYCOLYSIS;P53_SIGNALING;COMPLEMENT_CASCADE;HEDGEHOG_SIGNALING
ENSG00000001228	SIRT248	34.03	0.0	0	0.6833	GLYCOLYSIS
ENSG00000001229	GRIN335	56.26	0.0	0	-0.9525	
ENSG00000001230	HIST1H555	1.04	0.0	0	-1.4845	HYPOXIA
ENSG00000001231	GRIN572	30.81	0.0	0	2.3706	
ENSG00000001232	TET896	5.2	0.0	0	1.8201	
ENSG00000001233	DYNC248	0.22	0.0	0	0.2873	HEDGEHOG_SIGNALING
ENSG00000001234	CHRM219	300.3	1.1413	1	0.6636	P53_SIGNALING;COMPLEMENT_CASCADE;EXTRACELLULAR_MATRIX_ORGANIZATION
ENSG00000001235	KCN36	11.11	0.0	0	-0.2684	NOTCH_SIGNALING
ENSG00000001236	TMEM582	142.04	0.0	0	-0.2179	DNA_REPAIR
ENSG00000001237	COL741	3.64	0.0	0	0.1246	DNA_REPAIR;INTERFERON_ALPHA_RESPONSE
ENSG00000001238	EIF823	2.07	0.0	0	0.5197	ANDROGEN_RESPONSE
ENSG00000001239	KMT2877	22.23	0.0	0	1.707	
ENSG00000001240	RHO305	228.14	0.0	0	0.6455	REACTIVE_OXYGEN_SPECIES
ENSG00000001241	GABR415	677.9	0.0	0	0.2295	
ENSG00000001242	DHX7	71.45	0.0	0	-0.1194	
ENSG00000001243	ARF445	4.13	0.0	0	0.1212	DNA_REPAIR
ENSG00000001244	EZH162	1.2	0.0	0	1.3917	
ENSG00000001245	RAB11FIP483	19.28	0.0	0	-0.0578	APOPTOSIS
ENSG00000001246	COPB143	2.35	0.0	0	1.7511	AUTOPHAGY
ENSG00000001247	MYO695	37.33	0.0	0	-0.8422	HEDGEHOG_SIGNALING
ENSG00000001248	CDC68	32.56	0.0	0	-0.0472	INTERFERON_GAMMA_RESPONSE;MAPK_SIGNALING
ENSG00000001249	KDM549	6.12	0.0	0	-0.1691	
ENSG00000001250	PRKC27	110.03	0.0	0	-0.7847	
ENSG00000001251	ANK630	1.43	0.0	0	0.7896	HEDGEHOG_SIGNALING
ENSG00000001252	CAT	0.43	0.0	0	-0.4031	RIBOSOME_BIOGENESIS
ENSG00000001253	PPP2R29	49.07	0.0	0	0.5579	HEDGEHOG_SIGNALING
ENSG00000001254	MMP298	12.18	0.0	0	-1.1735	COAGULATION;HEDGEHOG_SIGNALING;PROTEIN_SECRETION
ENSG00000001255	TUBB655	320.85	0.0	0	-1.1366	EXTRACELLULAR_MATRIX_ORGANIZATION
ENSG00000001256	CCNB514	80.05	0.0	0	0.3159	
ENSG00000001257	FBXO811	17.06	0.0	0	-0.1964	MYOGENESIS
ENSG00000001258	KIF117	31.52	0.0	0	1.3024	
ENSG00000001259	TUBB206	9.63	0.0	0	-0.2311	P53_SIGNALING;AUTOPHAGY
ENSG00000001260	OR85	24.14	0.0	0	-0.3308	
ENSG00000001261	TRIM133	0.99	0.0	0	0.2018	PI3K_AKT_MTOR_SIGNALING;ADIPOGENESIS
ENSG00000001262	MYO498	17.95	0.0	0	-0.2974	RIBOSOME_BIOGENESIS
ENSG00000001263	GABR574	57.82	0.0	0	0.3339	CHOLESTEROL_HOMEOSTASIS;HEDGEHOG_SIGNALING
ENSG00000001264	TRIM804	63.44	0.0	0	-1.2786	ANDROGEN_RESPONSE;XENOBIOTIC_METABOLISM
ENSG00000001265	OR723	1308.96	0.0	0	0.2836	EXTRACELLULAR_MATRIX_ORGANIZATION;E2F_TARGETS
ENSG00000001266	SEC722	996.64	0.0	0	0.3321	
ENSG00000001267	GNA167	2402.98	0.0	0	-1.156	
ENSG00000001268	UGT549	4.05	0.0	0	0.6576	UNFOLDED_PROTEIN_RESPONSE
ENSG00000001269	UBE289	7.8	0.0	0	-0.5145	
ENSG00000001270	KCN702	38.26	0.0	0	0.8888	
ENSG00000001271	HDAC17	4.8	0.0	0	-2.0499	GLYCOLYSIS
ENSG00000001272	USP483	121.35	0.0	0	-1.8678	
ENSG00000001273	CCNB551	72.91	0.0	0	-0.1006	
ENSG00000001274	VPS492	42.06	0.0	0	-0.335	NOTCH_SIGNALING;PEROXISOME
ENSG00000001275	PPP2R121	457.0	0.0	0	0.0597	INTERFERON_ALPHA_RESPONSE
ENSG00000001276	KRT60	2588.94	0.0	0	0.1695	GLYCOLYSIS
ENSG00000001277	TRIM527	3.25	0.0	0	-0.637	
ENSG00000001278	PXN519	1.67	0.0	0	1.0738	P53_SIGNALING
ENSG00000001279	GRIN522	5.94	0.0	0	-0.1698	
ENSG00000001280	KDM444	223.49	0.0	0	0.7757	
ENSG00000001281	HTR528	6.07	0.0	0	-1.4536	
ENSG00000001282	ARID310	2.93	0.0	0	0.005	PEROXISOME
ENSG00000001283	SKP635	35.69	0.0	0	0.853	
ENSG00000001284	SMARC683	741.33	0.0	0	-0.9146	P53_SIGNALING;MAPK_SIGNALING
ENSG00000001285	GNA151	160.97	0.0	0	1.9601	MRNA_SPLICING
ENSG00000001286	EZH597	359.15	0.0	0	0.0577	
ENSG00000001287	MRPL810	46.17	0.0	0	-0.1376	RIBOSOME_BIOGENESIS
ENSG00000001288	DYNC719	253.36	0.0	0	0.4115	
ENSG00000001289	CPT1A	4.81	0.0	0	-1.1398	
ENSG00000001290	SMARC344	3.04	0.0	0	0.6374	
ENSG00000001291	TRIM475	17.47	0.0	0	-0.344	DNA_REPAIR
ENSG00000001292	KCN414	0.94	0.0	0	1.0589	
ENSG00000001293	DDX60	51.34	0.0	0	0.6522	
ENSG00000001294	SCN733	22.31	0.0	0	-0.1034	
ENSG00000001295	SLC61	425.3	0.0	0	0.4441	
ENSG00000001296	UBE2654	248.82	0.0	0	-0.072	
ENSG00000001297	HTR848	7.6	0.0	0	-0.7852	TGF_BETA_SIGNALING
ENSG00000001298	COPB877	184.38	0.0	0	-0.4569	INTERFERON_ALPHA_RESPONSE
ENSG00000001299	HDAC614	6.96	0.0	0	-0.1325	
ENSG00000001300	UGT682	202.81	0.0	0	-0.6581	
ENSG00000001301	MRPL555	125.19	0.0	0	0.8567	WNT_BETA_CATENIN_SIGNALING
ENSG00000001302	PPP2R650	33.35	0.0	0	-0.5823	
ENSG00000001303	FBXO432	35.2	0.0	0	-0.2089	DNA_REPAIR
ENSG00000001304	CHRM163	162.46	0.0	0	0.8443	NOTCH_SIGNALING
ENSG00000001305	RPS462	23.16	0.0	0	-0.6406	PI3K_AKT_MTOR_SIGNALING
ENSG00000001306	UBE2415	28.64	0.0	0	0.012	
ENSG00000001307	VIM	142.12	2.1507	1	0.4707	HYPOXIA
ENSG00000001308	KCN126	62.0	0.0	0	-0.4707	
ENSG00000001309	TLN179	97.29	0.0	0	0.3369	
ENSG00000001310	GABR51	33.77	0.0	0	-0.5248	DNA_REPAIR;INTERFERON_ALPHA_RESPONSE;PROTEIN_SECRETION;XENOBIOTIC_METABOLISM
ENSG00000001311	TMEM11	5.54	0.0	0	0.2467	ANGIOGENESIS
ENSG00000001312	PLC284	24.27	0.0	0	0.3846	HEDGEHOG_SIGNALING;PI3K_AKT_MTOR_SIGNALING
ENSG00000001313	CCNB731	38.2	0.0	0	-1.322	
ENSG00000001314	CACN308	20.05	0.0	0	-0.6666	MAPK_SIGNALING
ENSG00000001315	TET262	3.75	0.0	0	-0.2208	
ENSG00000001316	FBXO239	9.39	0.0	0	-1.0354	CHOLESTEROL_HOMEOSTASIS;SPERMATOGENESIS
ENSG00000001317	HDAC487	51.01	0.0	0	0.0477	
ENSG00000001318	KMT2529	0.92	0.0	0	-0.8655	INTERFERON_ALPHA_RESPONSE;EXTRACELLULAR_MATRIX_ORGANIZATION
ENSG00000001319	EZH363	367.39	0.0	0	0.2894	
ENSG00000001320	FBXO306	88.75	0.0	0	-0.3217	
ENSG00000001321	GNA271	414.96	0.0	0	0.5295	E2F_TARGETS
ENSG00000001322	SMARC413	152.41	0.0	0	0.0705	
ENSG00000001323	RPS448	5.35	0.0	0	0.7225	
ENSG00000001324	CDC210	5.1	0.0	0	1.5279	CHOLESTEROL_HOMEOSTASIS;MYOGENESIS
ENSG00000001325	DYNC573	34.93	0.0	0	-0.2881	NOTCH_SIGNALING;MRNA_SPLICING
ENSG00000001326	GNA272	25.88	1.5329	1	0.2544	TNFA_SIGNALING_VIA_NFKB
ENSG00000001327	HK2	206.55	0.0	0	-0.7046	INTERFERON_ALPHA_RESPONSE
ENSG00000001328	ADRB263	93.9	0.0	0	-0.232	
ENSG00000001329	MRPL116	363.3	0.0	0	0.5687	MAPK_SIGNALING
ENSG00000001330	VPS141	132.99	0.0	0	1.3362	ESTROGEN_RESPONSE;MYOGENESIS
ENSG00000001331	SPTB288	108.11	0.0	0	-1.1883	
ENSG00000001332	HTR434	74.17	0.0	0	-1.4436	DNA_REPAIR;PI3K_AKT_MTOR_SIGNALING
ENSG00000001333	CD19	101.72	2.6074	1	0.4383	ESTROGEN_RESPONSE
ENSG00000001334	MYO357	308.42	0.0	0	-0.6663	E2F_TARGETS
ENSG00000001335	SIRT80	416.66	0.0	0	-0.1617	
ENSG00000001336	ACTN393	1376.37	0.0	0	0.3053	
ENSG00000001337	ADRB697	176.04	0.0	0	0.8266	WNT_BETA_CATENIN_SIGNALING;ESTROGEN_RESPONSE
ENSG00000001338	KRT82	8.85	0.0	0	-0.5427	ESTROGEN_RESPONSE
ENSG00000001339	SCN56	1.31	0.0	0	-0.7127	AUTOPHAGY
ENSG00000001340	ZNF88	30.87	0.0	0	0.5188	INTERFERON_GAMMA_RESPONSE;PEROXISOME
ENSG00000001341	SCN155	29.97	0.0	0	1.0061	UNFOLDED_PROTEIN_RESPONSE;COMPLEMENT_CASCADE
ENSG00000001342	BRD79	16.42	0.0	0	-0.6995	PI3K_AKT_MTOR_SIGNALING;PEROXISOME
ENSG00000001343	ANAPC459	10.25	0.0	0	-0.1411	COMPLEMENT_CASCADE;RIBOSOME_BIOGENESIS
ENSG00000001344	COL657	812.0	0.0	0	-0.9378	OXIDATIVE_PHOSPHORYLATION
ENSG00000001345	HIST1H366	72.18	0.0	0	-0.054	TGF_BETA_SIGNALING
ENSG00000001346	MRPS597	463.8	0.0	0	0.2465	COAGULATION
ENSG00000001347	RPL793	169.6	0.0	0	0.5572	HEDGEHOG_SIGNALING
ENSG00000001348	VCL304	4071.05	0.0	0	0.6469	
ENSG00000001349	MRPL143	210.48	0.0	0	-1.3529	ANDROGEN_RESPONSE
ENSG00000001350	RPL61	17.38	0.0	0	-0.5413	HYPOXIA
ENSG00000001351	KIF146	6.72	0.0	0	-0.7267	EPITHELIAL_MESENCHYMAL_TRANSITION
ENSG00000001352	CDC26	58.08	0.0	0	-1.1107	WNT_BETA_CATENIN_SIGNALING
ENSG00000001353	RPS290	26.1	0.0	0	-1.1043	
ENSG00000001354	DHX385	22.63	0.0	0	0.9323	
ENSG00000001355	EIF404	146.04	0.0	0	0.2368	
ENSG00000001356	EZH477	58.12	0.0	0	-0.7856	
ENSG00000001357	SPTB816	18.15	0.0	0	-0.0689	NOTCH_SIGNALING
ENSG00000001358	MYO617	65.21	0.0	0	-1.1755	
ENSG00000001359	PLC80	246.62	0.0	0	0.7186	
ENSG00000001360	DUSP50	3.51	0.0	0	-0.2615	
ENSG00000001361	SUZ134	12.96	0.0	0	-0.306	MAPK_SIGNALING
ENSG00000001362	VCL102	4.68	0.0	0	-0.1376	
ENSG00000001363	GABR482	1.87	0.0	0	-0.6896	WNT_BETA_CATENIN_SIGNALING
ENSG00000001364	KIF376	3.73	0.0	0	0.8855	
ENSG00000001365	ADRB100	45.6	0.0	0	-0.7262	MYOGENESIS
ENSG00000001366	COPB341	87.76	0.0	0	1.4327	INTERFERON_GAMMA_RESPONSE;COAGULATION
ENSG00000001367	RPS29	43.29	0.0	0	0.0216	
ENSG00000001368	DUSP421	13.5	0.0	0	-0.6262	CHOLESTEROL_HOMEOSTASIS;UNFOLDED_PROTEIN_RESPONSE
ENSG00000001369	KIF503	1.7	0.0	0	-0.1481	
ENSG00000001370	TMEM661	45.37	0.0	0	0.7556	
ENSG00000001371	ADAM389	92.34	0.0	0	0.6525	PI3K_AKT_MTOR_SIGNALING
ENSG00000001372	EIF846	30.19	0.0	0	-1.1926	
ENSG00000001373	MMP587	41.0	0.0	0	0.6949	
ENSG00000001374	HIST1H246	5.95	0.0	0	0.5146	
ENSG00000001375	H2AF214	71.67	0.0	0	-0.3548	
ENSG00000001376	CCNB658	34.26	0.0	0	1.3888	PROTEIN_SECRETION
ENSG00000001377	COPB853	59.12	0.0	0	0.8372	
ENSG00000001378	TOMM612	19.69	0.0	0	1.7322	
ENSG00000001379	PLC708	9.17	0.0	0	-0.902	
ENSG00000001380	UGT546	29.48	0.0	0	0.3806	
ENSG00000001381	PPP2R217	378.51	0.0	0	-0.6075	GLYCOLYSIS
ENSG00000001382	RAB11FIP476	5.28	0.0	0	-1.0223	
ENSG00000001383	GPX1	113.17	0.0	0	0.3385	REACTIVE_OXYGEN_SPECIES
ENSG00000001384	PPARGC1A	1.12	0.0	0	0.6788	
ENSG00000001385	SPTB182	97.16	0.0	0	-0.1386	
ENSG00000001386	RAB11FIP795	93.75	0.0	0	0.1213	ANGIOGENESIS
ENSG00000001387	TOMM374	6.15	0.0	0	0.0874	
ENSG00000001388	TLN521	262.96	0.0	0	-0.9171	OXIDATIVE_PHOSPHORYLATION;MRNA_SPLICING
ENSG00000001389	GRIN307	0.77	0.0	0	-1.3112	
ENSG00000001390	CUL284	14.27	0.0	0	1.5174	
ENSG00000001391	ZNF171	25.98	0.0	0	1.2081	INTERFERON_GAMMA_RESPONSE
ENSG00000001392	SUZ145	1.81	0.0	0	0.2525	
ENSG00000001393	ARF224	14.31	0.0	0	1.099	
ENSG00000001394	COL789	2.3	0.0	0	-0.1797	ANGIOGENESIS
ENSG00000001395	CCNB831	11.04	0.0	0	0.0882	
ENSG00000001396	DNMT554	62.01	0.0	0	-1.1643	P53_SIGNALING
ENSG00000001397	BRD96	472.55	0.0	0	0.1913	OXIDATIVE_PHOSPHORYLATION;EPITHELIAL_MESENCHYMAL_TRANSITION
ENSG00000001398	CACN870	0.64	0.0	0	-0.4767	ANDROGEN_RESPONSE
ENSG00000001399	SIRT885	10.08	0.0	0	-0.3423	
ENSG00000001400	TOMM825	0.63	0.0	0	-0.0391	EPITHELIAL_MESENCHYMAL_TRANSITION;PEROXISOME
ENSG00000001401	TRIM818	935.46	0.0	0	0.6169	
ENSG00000001402	UGT471	250.7	0.0	0	-0.5144	COMPLEMENT_CASCADE;RIBOSOME_BIOGENESIS
ENSG00000001403	MMP724	3.41	0.0	0	-1.0992	MRNA_SPLICING
ENSG00000001404	VPS473	38.93	0.0	0	0.2338	FATTY_ACID_METABOLISM;CHOLESTEROL_HOMEOSTASIS;CELL_CYCLE_G2M_CHECKPOINT;ADIPOGENESIS
ENSG00000001405	TET212	26.19	0.0	0	0.9445	
ENSG00000001406	ZNF72	2.75	0.0	0	-1.0572	
ENSG00000001407	ARF162	4.89	0.0	0	1.371	
ENSG00000001408	ATAD688	9.2	0.0	0	-1.7239	IL6_JAK_STAT3_SIGNALING
ENSG00000001409	MYO459	293.9	0.0	0	-0.5477	
ENSG00000001410	ANK759	80.31	0.0	0	0.6797	ANDROGEN_RESPONSE;RIBOSOME_BIOGENESIS
ENSG00000001411	CACN761	33.97	0.0	0	-0.4872	ANGIOGENESIS;EXTRACELLULAR_MATRIX_ORGANIZATION
ENSG00000001412	MRPL229	11.61	0.0	0	1.4549	
ENSG00000001413	SUZ108	15.65	0.0	0	-1.0046	
ENSG00000001414	GRIN667	6.25	0.0	0	0.1031	APOPTOSIS
ENSG00000001415	ARF519	5.02	0.0	0	0.4357	EXTRACELLULAR_MATRIX_ORGANIZATION
ENSG00000001416	HDAC203	123.14	0.0	0	-1.1742	IL6_JAK_STAT3_SIGNALING;ADIPOGENESIS
ENSG00000001417	HIST1H220	326.28	0.0	0	-0.0254	
ENSG00000001418	RNF170	5.47	0.0	0	-0.025	WNT_BETA_CATENIN_SIGNALING
ENSG00000001419	DYNC31	28.39	0.0	0	-0.4456	SPERMATOGENESIS
ENSG00000001420	PLC609	156.68	0.0	0	1.0033	
ENSG00000001421	HMOX1	91.32	0.0	0	1.1567	HYPOXIA;HEDGEHOG_SIGNALING
ENSG00000001422	OR684	13.4	0.0	0	0.0247	
ENSG00000001423	TMEM697	2526.04	0.0	0	-1.185	GLYCOLYSIS;CELL_CYCLE_G2M_CHECKPOINT;IL6_JAK_STAT3_SIGNALING
ENSG00000001424	RNF105	7.8	0.0	0	-0.2427	
ENSG00000001425	RNF323	6.15	0.0	0	-0.2085	
ENSG00000001426	SCN847	7.76	0.0	0	0.3677	
ENSG00000001427	EZH215	172.43	0.0	0	0.2981	WNT_BETA_CATENIN_SIGNALING
ENSG00000001428	ATAD152	62.46	0.0	0	1.6487	
