gene_id	gene_symbol	mean_expression	log2_fold_change	t_statistic	pvalue	padj
ENSG00000001811	CACN776	4.3296	-0.4782	-1.1048	0.28927672661969434	0.877525346846337
ENSG00000004067	SPTB713	4.8991	0.4334	1.0948	0.293466014568573	0.8787154483149151
ENSG00000003064	GABR209	9.3097	-0.2788	-1.1	0.29128914963621005	0.8787154483149151
ENSG00000003046	TMEM632	6.6516	0.3457	1.1009	0.29091345453770445	0.8787154483149151
ENSG00000000622	SUZ177	3.6239	-0.4546	-1.0971	0.2924838775580471	0.8787154483149151
ENSG00000003555	EIF890	3.2085	0.732	1.1029	0.2900807472065325	0.8787154483149151
ENSG00000003560	ARID821	8.0002	-0.2459	-1.0991	0.2916687030105798	0.8787154483149151
ENSG00000003486	TLN149	8.4216	0.2341	1.0984	0.2919428031985662	0.8787154483149151
ENSG00000001984	HTR833	3.4258	0.679	1.1017	0.29057515095972286	0.8787154483149151
ENSG00000002990	SEC770	5.2906	0.4853	1.0945	0.2935954634121437	0.8787154483149151
ENSG00000004190	TIMM639	6.8273	0.408	1.0989	0.2917335262806157	0.8787154483149151
ENSG00000000124	BRD617	8.892	-0.3066	-1.0937	0.29395876508376656	0.8787154483149151
ENSG00000002567	RPS784	1.4585	0.6739	1.0952	0.2933119014248669	0.8787154483149151
ENSG00000001245	RAB11FIP483	3.7848	-0.7887	-1.1011	0.2908179734976252	0.8787154483149151
ENSG00000000259	GNA76	7.9443	0.3074	1.0976	0.2922771919728494	0.8787154483149151
ENSG00000001521	ATAD310	4.4825	-0.3642	-1.0941	0.2937535021600045	0.8787154483149151
ENSG00000003672	ABC788	5.3954	-0.3693	-1.098	0.29214601283193836	0.8787154483149151
ENSG00000000164	PLC322	1.116	-0.5713	-1.0948	0.2934696783535038	0.8787154483149151
ENSG00000003999	GRIN350	2.6371	-0.8811	-1.0978	0.29219881274776593	0.8787154483149151
ENSG00000001156	FH	4.0108	-0.4971	-1.0952	0.29332486277475567	0.8787154483149151
ENSG00000004095	ATAD83	6.2937	0.5193	1.0924	0.29447981973690707	0.8794509436622109
ENSG00000001492	H2AF719	1.4757	-0.5844	-1.092	0.29465673960316624	0.8794509436622109
ENSG00000000084	HIST1H171	4.1855	0.5143	1.0909	0.2951267345934912	0.8795047863995924
ENSG00000003871	DDX115	6.2721	0.5513	1.0912	0.29498993764211445	0.8795047863995924
ENSG00000004043	SNX27	1.5213	0.4578	1.0901	0.2954503842623363	0.8797956354621368
ENSG00000003777	GRIN863	2.092	0.6496	1.0871	0.2967175874658641	0.8808732650016345
ENSG00000000786	PPP1R486	7.4752	-0.4088	-1.0876	0.29653261129734404	0.8808732650016345
ENSG00000003992	SPTB322	3.3144	-0.7267	-1.088	0.29637517490294013	0.8808732650016345
ENSG00000001582	PPARG	5.0769	0.3678	1.0872	0.2967092058794189	0.8808732650016345
ENSG00000002484	RAB11FIP272	7.8791	0.2584	1.0862	0.29711204097810895	0.8813719996088415
ENSG00000000740	UGT341	2.6457	0.7506	1.0843	0.29791836891014006	0.8830908543779629
ENSG00000000043	CUL463	5.8425	-0.4123	-1.0449	0.31509122366621956	0.88539395576251
ENSG00000000679	CUL856	4.2547	0.6061	1.0487	0.3134078901064508	0.88539395576251
ENSG00000002015	KDM2	5.5274	-0.354	-1.066	0.3058414930857891	0.88539395576251
ENSG00000002033	ADRB94	7.3182	-0.3841	-1.0628	0.3072021686357717	0.88539395576251
ENSG00000002648	CCNB229	7.5086	-0.2532	-1.0387	0.31786980743451587	0.88539395576251
ENSG00000003424	DUSP842	4.4505	-0.519	-1.0444	0.3153318133567111	0.88539395576251
ENSG00000000402	KDM431	4.6882	0.463	1.0684	0.3047766242000316	0.88539395576251
ENSG00000002198	EZH285	3.9411	0.5882	1.0391	0.3177218167324382	0.88539395576251
ENSG00000000435	DHX610	4.4575	0.3854	1.0453	0.3149111630638417	0.88539395576251
ENSG00000003414	KDM815	6.5099	-0.3626	-1.0699	0.3041332931933908	0.88539395576251
ENSG00000001925	DNMT535	7.7229	0.2227	1.0384	0.318030361331575	0.88539395576251
ENSG00000003610	TLN701	7.7191	0.2089	1.0501	0.31279942762349433	0.88539395576251
ENSG00000001896	H2AF150	7.8962	-0.3347	-1.0482	0.3136418426451779	0.88539395576251
ENSG00000001470	TET474	4.7655	-0.7311	-1.0464	0.3144427966200879	0.88539395576251
ENSG00000002602	CHRM526	3.8063	0.5316	1.0755	0.30168781414987567	0.88539395576251
ENSG00000001941	PXN553	1.4365	-0.505	-1.0772	0.30097149540948853	0.88539395576251
ENSG00000002412	VPS546	5.3157	-0.5702	-1.0724	0.30304070406171185	0.88539395576251
ENSG00000002405	SKP212	7.4614	-0.2864	-1.0478	0.31380054534270047	0.88539395576251
ENSG00000000739	UBE2568	3.22	-0.7615	-1.0774	0.30090715842884086	0.88539395576251
ENSG00000000676	SPTB492	5.1589	-0.4278	-1.0666	0.30557693166668437	0.88539395576251
ENSG00000003225	ARID894	5.1319	0.4324	1.0449	0.31512636710985514	0.88539395576251
ENSG00000002042	GLUT4	3.1763	-0.527	-1.0391	0.3177143640975131	0.88539395576251
ENSG00000003137	DHX154	6.4342	0.2801	1.0579	0.30936371231746407	0.88539395576251
ENSG00000000992	VPS237	3.8466	0.7702	1.0576	0.3095139226923314	0.88539395576251
ENSG00000003399	HTR521	9.1498	-0.2011	-1.0684	0.30476876593599433	0.88539395576251
ENSG00000003116	FN1	2.7668	-0.6151	-1.0543	0.3109501614170787	0.88539395576251
ENSG00000003374	CYP386	2.89	-0.7056	-1.0573	0.3096280298009166	0.88539395576251
ENSG00000000596	GABR135	4.2432	-0.567	-1.0504	0.31265205843681876	0.88539395576251
ENSG00000001638	SEC431	5.7517	-0.3669	-1.0393	0.3176231745152089	0.88539395576251
ENSG00000002136	BRD850	7.5424	-0.3377	-1.0707	0.30376035812356716	0.88539395576251
ENSG00000002448	MMP573	11.0251	0.1564	1.0406	0.3170417412393073	0.88539395576251
ENSG00000004147	RPS35	2.9364	-0.8497	-1.039	0.31775535314921055	0.88539395576251
ENSG00000001647	SEC234	8.0741	0.2156	1.0643	0.3065434217414347	0.88539395576251
ENSG00000002453	ACTN601	6.0705	-0.3208	-1.0744	0.30219541401088645	0.88539395576251
ENSG00000003698	GNA283	3.7679	-0.5276	-1.0706	0.3038191001350052	0.88539395576251
ENSG00000000342	SPTB219	11.2692	-0.2646	-1.0737	0.3024685053763103	0.88539395576251
ENSG00000003788	MMP105	5.1938	-0.5107	-1.0584	0.3091503951507698	0.88539395576251
ENSG00000002603	KRT556	8.4778	-0.2209	-1.0632	0.3070244321348959	0.88539395576251
ENSG00000001240	RHO305	8.018	0.2172	1.0632	0.3070551644821064	0.88539395576251
ENSG00000002340	GABR279	3.1634	-0.7056	-1.0526	0.3116887539605462	0.88539395576251
ENSG00000003025	GABR461	8.3211	-0.2415	-1.0792	0.3001307757850926	0.88539395576251
ENSG00000002611	MYO186	4.3763	-0.7825	-1.0512	0.3123171137687716	0.88539395576251
ENSG00000002555	SNAI2	3.6246	0.6368	1.0388	0.31783101190739493	0.88539395576251
ENSG00000003683	SKP232	8.0425	0.1927	1.0515	0.31219296862338747	0.88539395576251
ENSG00000001861	TET689	2.9906	0.6449	1.0744	0.30220268832575586	0.88539395576251
ENSG00000003703	OR752	3.228	0.585	1.0549	0.31066474220271406	0.88539395576251
ENSG00000003638	TIMM336	3.3805	0.4997	1.0759	0.3015419179130239	0.88539395576251
ENSG00000000830	MYO251	2.8897	-0.5232	-1.074	0.30233766567313386	0.88539395576251
ENSG00000002974	DNMT582	7.9614	-0.2823	-1.0797	0.29991282459586344	0.88539395576251
ENSG00000002999	GNA381	5.4998	-0.5094	-1.0517	0.31208417808878947	0.88539395576251
ENSG00000004039	SNX78	2.7206	-0.7865	-1.0626	0.307284410845857	0.88539395576251
ENSG00000000920	TMEM745	10.2455	0.2248	1.0575	0.30955795074744386	0.88539395576251
ENSG00000002846	KCN782	2.8199	-0.5629	-1.0598	0.3085500426731016	0.88539395576251
ENSG00000001745	TRIM435	7.9519	-0.2109	-1.0773	0.30092957641787704	0.88539395576251
ENSG00000000113	ADRB857	5.6206	-0.4176	-1.0401	0.31726295307787544	0.88539395576251
ENSG00000000005	GABR130	3.442	0.4389	1.0565	0.3099975789183147	0.88539395576251
ENSG00000000003	DYNC643	1.886	0.5772	1.0667	0.30550143446449674	0.88539395576251
ENSG00000004196	TRIM752	2.8073	-0.7219	-1.0583	0.3092001879265445	0.88539395576251
ENSG00000000087	CYP143	7.2807	0.2552	1.0379	0.31825954370805537	0.88539395576251
ENSG00000001802	CYP242	6.1914	-0.2884	-1.0677	0.30510256882649966	0.88539395576251
ENSG00000001695	MMP414	2.0617	-0.6608	-1.0432	0.3158538848793817	0.88539395576251
ENSG00000000158	ARF786	2.3075	0.6251	1.0488	0.31335676693224984	0.88539395576251
ENSG00000004051	SUZ132	3.6017	0.4225	1.0403	0.3171623628907001	0.88539395576251
ENSG00000000846	MAPK706	3.267	-0.6468	-1.0519	0.31199442884718703	0.88539395576251
ENSG00000002905	DYNC816	1.9575	0.5958	1.0711	0.30360757987681336	0.88539395576251
ENSG00000001301	MRPL555	7.134	0.3581	1.0685	0.30473901691316574	0.88539395576251
ENSG00000002722	FBXO29	5.0136	0.5823	1.0605	0.30823989668408847	0.88539395576251
ENSG00000000988	KMT254	7.1721	0.2456	1.0532	0.3114488395701435	0.88539395576251
ENSG00000000686	SPTB138	3.2532	-0.6908	-1.0802	0.29967958467258216	0.88539395576251
ENSG00000000593	VCL728	4.1381	0.4165	1.0663	0.3056917482793673	0.88539395576251
ENSG00000003336	PXN531	1.4486	-0.5372	-1.0787	0.3003246933136735	0.88539395576251
ENSG00000003483	ANAPC795	6.8941	-0.3158	-1.0412	0.3167512486842748	0.88539395576251
ENSG00000001978	TLN140	1.5899	-0.5854	-1.0622	0.30749141005133945	0.88539395576251
ENSG00000001503	EZH414	5.3277	-0.3653	-1.0417	0.3165223483310337	0.88539395576251
ENSG00000003760	UBE2676	4.0392	0.5343	1.0501	0.31280710161508096	0.88539395576251
ENSG00000001833	SIRT778	2.2998	-0.6149	-1.0383	0.3180501575019248	0.88539395576251
ENSG00000000880	PPP2R288	9.8061	-0.2604	-1.0414	0.31665383976694433	0.88539395576251
ENSG00000000900	DHX695	5.9455	0.3935	1.0812	0.29926991930721225	0.88539395576251
ENSG00000000301	KIF110	5.607	0.4895	1.0441	0.3154521570418467	0.88539395576251
ENSG00000000797	DRD443	5.454	-0.3357	-1.0384	0.31800006142630965	0.88539395576251
ENSG00000001338	KRT82	2.1926	-0.4239	-1.0691	0.3044556905479179	0.88539395576251
ENSG00000003541	CCNB560	1.4352	-0.5244	-1.0532	0.3114359651917562	0.88539395576251
ENSG00000002103	UBE2399	4.5842	0.4766	1.0703	0.3039355435734845	0.88539395576251
ENSG00000003351	ADAM501	7.4202	-0.214	-1.056	0.31020155006191286	0.88539395576251
ENSG00000002478	HTR776	9.938	-0.2366	-1.0491	0.3132645207685467	0.88539395576251
ENSG00000001962	ANAPC513	6.723	0.3135	1.0753	0.3017821185443288	0.88539395576251
ENSG00000000559	KRT298	6.1378	-0.3725	-1.0367	0.31879435561717395	0.8862483086157436
ENSG00000001845	HDAC402	6.5082	0.4326	1.036	0.3191080221542747	0.8863880727732452
ENSG00000000165	DUSP295	5.109	-0.3267	-1.0355	0.31930012282325015	0.8863880727732452
ENSG00000002367	CACN470	3.3445	0.7394	1.0349	0.3195796744640437	0.8865317840442324
ENSG00000002810	GRIN700	6.2194	0.2937	1.034	0.3200043602932693	0.8870776141462992
ENSG00000001419	DYNC31	4.404	-0.3745	-1.0334	0.32026764311693406	0.8871755637089733
ENSG00000000811	SKP479	1.3426	0.7506	1.0316	0.3210699908727395	0.8875031281794761
ENSG00000001005	GNA136	5.4258	-0.2746	-1.0325	0.32065735376197574	0.8875031281794761
ENSG00000000614	ABC285	1.7051	-0.7423	-1.0318	0.32098888219479726	0.8875031281794761
ENSG00000000690	PPP2R272	5.4997	-0.3506	-1.0268	0.32324209598729825	0.8884407986132805
ENSG00000004070	ADRB334	7.9659	-0.3304	-1.0284	0.3224953055362906	0.8884407986132805
ENSG00000004175	TOMM262	4.9888	0.4632	1.0261	0.3235662533734497	0.8884407986132805
ENSG00000001599	SNX10	5.6264	0.3325	1.0252	0.3239742200269917	0.8884407986132805
ENSG00000000181	PRKC521	3.1334	-0.7044	-1.0245	0.32429177628022876	0.8884407986132805
ENSG00000000032	TRIM620	2.9212	0.7035	1.0283	0.3225670306600287	0.8884407986132805
ENSG00000001474	KRT829	8.3115	0.2539	1.0285	0.32245690126098925	0.8884407986132805
ENSG00000001345	HIST1H366	5.9836	0.3561	1.0245	0.32429903426880213	0.8884407986132805
ENSG00000002173	KCN796	6.0872	-0.35	-1.0263	0.3234817156851968	0.8884407986132805
ENSG00000003723	CACN865	8.5029	0.3012	1.0289	0.32227316208981194	0.8884407986132805
ENSG00000002838	MRPL808	8.2852	-0.2764	-1.0243	0.32437676640017254	0.8884407986132805
ENSG00000004076	OR211	8.1551	-0.2303	-1.0278	0.3228057989879056	0.8884407986132805
ENSG00000004135	MMP811	2.3626	0.5317	1.0289	0.32230011550212334	0.8884407986132805
ENSG00000000086	CUL119	2.8555	-0.6826	-1.0235	0.32475238576153664	0.8888440825484534
ENSG00000001226	TET292	9.7421	-0.1887	-1.0001	0.33549580497091325	0.8890667675589511
ENSG00000004192	DHX165	7.2613	-0.3534	-1.0181	0.32719172292337606	0.8890667675589511
ENSG00000000127	CYP745	2.566	-0.5131	-0.9998	0.33564483957787317	0.8890667675589511
ENSG00000002439	KDM455	4.797	0.4125	1.0053	0.33308922265389174	0.8890667675589511
ENSG00000000126	CACN205	6.7723	-0.2683	-1.0081	0.3318059941484939	0.8890667675589511
ENSG00000002965	EIF68	4.1559	-0.4816	-1.0113	0.330321716689405	0.8890667675589511
ENSG00000003029	HTR123	4.4531	0.5368	0.9978	0.33658346818722085	0.8890667675589511
ENSG00000002360	TUBB563	7.0918	0.3579	1.0183	0.3271104962106165	0.8890667675589511
ENSG00000003657	GNA487	5.7441	-0.2169	-1.0197	0.3264770093945605	0.8890667675589511
ENSG00000000350	COPB46	8.6883	-0.2677	-1.004	0.33369983499815425	0.8890667675589511
ENSG00000000345	VPS729	6.886	0.3368	1.0024	0.3344221159403499	0.8890667675589511
ENSG00000001082	HDAC689	3.1187	0.4037	1.018	0.3272438365746788	0.8890667675589511
ENSG00000001854	BRD625	2.7163	-0.7479	-1.0121	0.3299510676977031	0.8890667675589511
ENSG00000001852	KMT2371	8.5859	0.2174	1.0011	0.3350380305871713	0.8890667675589511
ENSG00000001316	FBXO239	2.6007	-0.6135	-0.9986	0.3362098858670498	0.8890667675589511
ENSG00000001106	RHO430	7.7029	-0.3029	-0.9931	0.3387682467343074	0.8890667675589511
ENSG00000000057	ARID286	7.5262	-0.2721	-0.994	0.33837275083517615	0.8890667675589511
ENSG00000002782	SMARC174	5.1286	-0.6038	-1.0159	0.3282103173998161	0.8890667675589511
ENSG00000000868	CHRM732	6.04	-0.2318	-1.0038	0.33380825555894944	0.8890667675589511
ENSG00000002237	KCN159	1.79	0.6213	1.0004	0.3353858514629905	0.8890667675589511
ENSG00000002875	GNA285	5.5847	-0.3844	-0.9967	0.33712214805678986	0.8890667675589511
ENSG00000001276	KRT60	11.0539	-0.2028	-1.0032	0.33405665973485854	0.8890667675589511
ENSG00000002662	VPS33	9.177	0.1877	0.9983	0.33634542734375883	0.8890667675589511
ENSG00000000527	PPP1R836	5.2293	-0.4129	-0.9983	0.3363734291921827	0.8890667675589511
ENSG00000003386	PXN358	5.7622	-0.2602	-1.004	0.3336834856969221	0.8890667675589511
ENSG00000003260	ANK732	5.2413	0.5801	1.0028	0.3342747701754679	0.8890667675589511
ENSG00000003252	EZH700	3.238	-0.6988	-1.0017	0.33478873945792875	0.8890667675589511
ENSG00000000573	MRPL200	7.3732	-0.2599	-0.9949	0.33794737156341714	0.8890667675589511
ENSG00000003332	SMARC688	9.1634	-0.1897	-1.0039	0.3337310075835317	0.8890667675589511
ENSG00000000555	SLC133	5.0044	0.4648	1.0029	0.3341953019875763	0.8890667675589511
ENSG00000002026	KMT2774	10.8934	0.1587	1.0169	0.3277755537843958	0.8890667675589511
ENSG00000001624	SLC104	6.5077	-0.2647	-1.0065	0.332564273665947	0.8890667675589511
ENSG00000003105	TRIM392	6.8041	-0.3517	-1.0069	0.33233664395104967	0.8890667675589511
ENSG00000003164	ADRB47	6.414	0.3715	0.9947	0.33802773159627275	0.8890667675589511
ENSG00000004082	HDAC213	7.2118	-0.2077	-1.0155	0.3284070858209589	0.8890667675589511
ENSG00000000042	KIF221	7.7794	0.1932	0.9988	0.3361299326709516	0.8890667675589511
ENSG00000000063	MRPS875	6.3364	-0.4504	-1.0163	0.32801620402512044	0.8890667675589511
ENSG00000000989	PXN446	6.491	0.3332	1.0043	0.33358437821985587	0.8890667675589511
ENSG00000003162	ACTN229	5.6049	0.4009	0.9936	0.3385722649592129	0.8890667675589511
ENSG00000002108	PPP1R671	6.0225	-0.3974	-1.0002	0.3354864048762881	0.8890667675589511
ENSG00000000440	GRIN761	8.3234	-0.1957	-1.0129	0.3295785713948295	0.8890667675589511
ENSG00000003039	SCN867	5.6157	-0.4201	-1.0141	0.32903985595753227	0.8890667675589511
ENSG00000001063	KRT697	1.7091	0.5921	0.9981	0.3364492734717791	0.8890667675589511
ENSG00000001058	MRPL442	6.4125	0.4857	1.0185	0.3270436309224689	0.8890667675589511
ENSG00000003021	CHRM172	9.3093	0.25	0.9961	0.33740398236567026	0.8890667675589511
ENSG00000003516	TIMM573	2.4828	0.7849	1.0165	0.32792814757235	0.8890667675589511
ENSG00000002731	CHRM752	8.7984	-0.2497	-0.9985	0.33624625437339783	0.8890667675589511
ENSG00000003018	RNF687	1.54	0.4248	1.0043	0.3335752945458955	0.8890667675589511
ENSG00000003485	ACTN809	5.5052	0.4333	0.9972	0.3368516530966532	0.8890667675589511
ENSG00000000466	GABR360	4.9999	0.6553	1.0086	0.33155192964907576	0.8890667675589511
ENSG00000000394	BRD308	1.3721	-0.497	-0.9946	0.33810264749777597	0.8890667675589511
ENSG00000003592	DYNC164	8.3931	0.3176	0.9961	0.3373967318620531	0.8890667675589511
ENSG00000003605	KIF528	6.7171	-0.3061	-1.0127	0.3296824770760013	0.8890667675589511
ENSG00000001723	ACTN96	3.8191	0.5459	1.0006	0.33529366995526366	0.8890667675589511
ENSG00000002946	EIF555	12.7585	-0.1925	-1.0135	0.3293341699520722	0.8890667675589511
ENSG00000002959	ATAD584	4.9	-0.5393	-1.0225	0.32520155985641275	0.8890667675589511
ENSG00000000173	DYNC835	6.466	-0.3086	-1.0168	0.32781411427569895	0.8890667675589511
ENSG00000002544	ADRB209	6.878	-0.3245	-1.0146	0.32878942392732613	0.8890667675589511
ENSG00000002876	PXN170	6.7103	0.4262	1.016	0.3281520223616653	0.8890667675589511
ENSG00000002994	CACN275	2.9513	0.5903	1.0081	0.33179387913827496	0.8890667675589511
ENSG00000000863	FBXO605	4.9728	0.3324	1.0049	0.33329097004239117	0.8890667675589511
ENSG00000002934	DRD849	4.1069	0.4993	0.9918	0.3394155021958092	0.8901651850041032
ENSG00000002545	DUSP264	4.3192	-0.4277	-0.9909	0.33980286572488494	0.890580978721382
ENSG00000000311	BRD193	12.6615	0.2105	0.9902	0.34016862666720804	0.8909396332360522
ENSG00000001595	DYNC340	6.1183	0.3139	0.9896	0.34043025493903334	0.891025253680375
ENSG00000003474	SNX301	1.3119	-0.5533	-0.9876	0.34137703483020165	0.8917794433998727
ENSG00000000275	SCN251	4.6035	0.551	0.9871	0.3415961052274752	0.8917794433998727
ENSG00000004002	CUL260	7.5119	0.2852	0.9878	0.34128834756918747	0.8917794433998727
ENSG00000001051	IGF1	1.1867	-0.5161	-0.9868	0.3417362786779935	0.8917794433998727
ENSG00000003449	SEC75	2.7677	-0.6808	-0.9866	0.3418640620638772	0.8917794433998727
ENSG00000000845	ADAM344	3.5345	0.6952	0.9851	0.3425723882729965	0.8918339365608712
ENSG00000004146	SMARC254	2.5461	-0.5124	-0.9854	0.3424302548757717	0.8918339365608712
ENSG00000004056	SMARC514	2.2555	0.5325	0.9851	0.3425679135416131	0.8918339365608712
ENSG00000003717	MRPS418	9.0723	-0.2543	-0.9831	0.34352031433133934	0.8937039193700353
ENSG00000003667	SUZ487	5.9441	-0.4409	-0.9822	0.34394733484963813	0.8942171190613171
ENSG00000000783	CCNB110	9.6064	-0.1838	-0.9707	0.3494217206389575	0.8946098288471416
ENSG00000002300	FBXO292	3.8617	-0.5981	-0.9804	0.34477881813885103	0.8946098288471416
ENSG00000002705	RNF834	3.0139	-0.5877	-0.9791	0.34539257001263546	0.8946098288471416
ENSG00000002706	TOMM88	11.2719	0.177	0.9744	0.3476350551913744	0.8946098288471416
ENSG00000000568	ACTN267	2.7563	0.6208	0.9794	0.3452786825450469	0.8946098288471416
ENSG00000001144	PXN31	2.7763	0.5562	0.9791	0.34540014828145504	0.8946098288471416
ENSG00000003630	DHX333	7.7871	-0.1934	-0.9732	0.34822630723325143	0.8946098288471416
ENSG00000000431	SUZ761	2.9297	0.6398	0.9746	0.34755668077410107	0.8946098288471416
ENSG00000001913	RAB824	6.4613	-0.359	-0.9767	0.3465646288669677	0.8946098288471416
ENSG00000003608	SMARC539	4.5329	-0.6118	-0.9758	0.3469880398961671	0.8946098288471416
ENSG00000001754	EZH169	5.1041	-0.5234	-0.9757	0.3470084250424632	0.8946098288471416
ENSG00000002833	KRT596	3.902	0.5979	0.9742	0.3477524784648477	0.8946098288471416
ENSG00000002791	CACN741	10.0646	-0.2101	-0.9733	0.34817280812631657	0.8946098288471416
ENSG00000003979	CYP336	5.7552	-0.5161	-0.9798	0.34507565861000644	0.8946098288471416
ENSG00000002366	GNA356	5.088	-0.3705	-0.9709	0.3493166232237398	0.8946098288471416
ENSG00000003665	DHX478	6.7924	0.1735	0.9725	0.34854700754799517	0.8946098288471416
ENSG00000003564	TET129	8.1968	-0.1876	-0.9775	0.34614083770768833	0.8946098288471416
ENSG00000000950	ABC311	6.7877	-0.302	-0.9714	0.34906076537940656	0.8946098288471416
ENSG00000003602	TLN526	7.9041	-0.2542	-0.9753	0.3472276493695504	0.8946098288471416
ENSG00000001036	PPP2R647	4.497	0.4154	0.9703	0.34961499220876213	0.8946098288471416
ENSG00000000531	ARID737	3.3174	-0.3476	-0.9783	0.345781785230166	0.8946098288471416
ENSG00000001012	ANK476	7.267	-0.174	-0.9761	0.34682497491393305	0.8946098288471416
ENSG00000001152	PRKC420	3.9944	-0.5558	-0.9719	0.3488301025464	0.8946098288471416
ENSG00000001898	PLC881	5.8701	-0.4546	-0.9727	0.3484706896627209	0.8946098288471416
ENSG00000000177	ANK154	4.1207	0.4407	0.9679	0.3507731608439175	0.8963633708977272
ENSG00000000964	SIRT83	3.9426	-0.5384	-0.967	0.35120862135072517	0.8963633708977272
ENSG00000000319	COPB876	4.6142	0.4262	0.9675	0.3509373254963861	0.8963633708977272
ENSG00000001771	PPP1R51	7.7895	-0.1758	-0.9669	0.35122151608916596	0.8963633708977272
ENSG00000001100	KRT896	6.3281	0.3371	0.9664	0.3514879612130545	0.8964555341030197
ENSG00000000756	SNX633	1.6988	-0.4499	-0.9644	0.3524509009689152	0.8977348864993573
ENSG00000002168	DDX627	7.2203	0.373	0.9645	0.3523930679845998	0.8977348864993573
ENSG00000003442	CCNB420	8.4651	0.2462	0.9623	0.3534544250889482	0.8982880125509867
ENSG00000002016	HIF1A	3.4387	0.4785	0.9611	0.35405288058921214	0.8982880125509867
ENSG00000000066	ARID317	7.1177	-0.2735	-0.9626	0.35333375134322564	0.8982880125509867
ENSG00000003589	VPS870	7.1054	-0.2174	-0.9614	0.35387426734433713	0.8982880125509867
ENSG00000001103	PRKC626	8.6772	0.1844	0.9625	0.35336796795710546	0.8982880125509867
